k_index,K,mean_lyapunov,std_lyapunov,min_lyapunov,max_lyapunov,fraction_positive
323,0.7889594529,0.0130375874,0.0340214520,-0.0000477648,0.1529448474,0.999146
324,0.7914020518,0.0134190379,0.0345094499,-0.0000532553,0.1453569090,0.998901
325,0.7938446507,0.0133348665,0.0345188728,-0.0000213878,0.1492228094,0.999756
326,0.7962872496,0.0142815831,0.0356701274,-0.0000420770,0.1507463971,0.999146
327,0.7987298486,0.0140357059,0.0354763836,-0.0000513298,0.1525923125,0.999390
328,0.8011724475,0.0149145520,0.0365946418,-0.0000070706,0.1509144156,0.999512
329,0.8036150464,0.0148585676,0.0362122346,-0.0000319983,0.1497021497,0.999146
330,0.8060576453,0.0143518612,0.0354701399,-0.0000216198,0.1516591996,0.999512
331,0.8085002443,0.0146444003,0.0361419488,-0.0000478148,0.1552339209,0.998779
332,0.8109428432,0.0149942615,0.0366490696,-0.0000627918,0.1541649111,0.999268
333,0.8133854421,0.0160772950,0.0378552452,-0.0000795930,0.1523780503,0.999023
334,0.8158280410,0.0162320798,0.0380068394,-0.0001517976,0.1505467663,0.999146
335,0.8182706400,0.0164345756,0.0382830840,-0.0000472468,0.1514992044,0.999146
336,0.8207132389,0.0162457519,0.0381719608,-0.0000901999,0.1545500175,0.999634
337,0.8231558378,0.0171653486,0.0391396145,-0.0000195035,0.1555694088,0.999634
338,0.8255984367,0.0168292084,0.0389142520,-0.0000519414,0.1596269612,0.998779
339,0.8280410357,0.0164476464,0.0385534005,-0.0000671236,0.1569967940,0.998901
340,0.8304836346,0.0175186577,0.0398853025,-0.0000576920,0.1560324245,0.999268
341,0.8329262335,0.0182101906,0.0405454785,-0.0000603707,0.1563685313,0.999023
342,0.8353688324,0.0181836324,0.0408199746,-0.0000405925,0.1561272777,0.999390
343,0.8378114314,0.0176787766,0.0401031258,-0.0000512130,0.1598303623,0.999390
344,0.8402540303,0.0185811922,0.0411941287,-0.0000427926,0.1629913781,0.998779
345,0.8426966292,0.0195993980,0.0424055147,-0.0000229898,0.1706894944,0.999023
346,0.8451392281,0.0194846555,0.0421353187,-0.0000307437,0.1592856494,0.999146
347,0.8475818271,0.0201870768,0.0426282946,-0.0000454668,0.1594467848,0.999268
348,0.8500244260,0.0207268099,0.0430368087,-0.0000411481,0.1635826825,0.998535
349,0.8524670249,0.0209165954,0.0435356880,-0.0000264253,0.1703349421,0.998901
350,0.8549096238,0.0207961992,0.0434467127,-0.0000688393,0.1608277510,0.999390
351,0.8573522228,0.0204127715,0.0427302697,-0.0000671399,0.1594107221,0.999023
352,0.8597948217,0.0206567649,0.0429427251,-0.0000532085,0.1624074761,0.998535
353,0.8622374206,0.0212314735,0.0436907249,-0.0000343855,0.1613003321,0.999268
354,0.8646800195,0.0216709396,0.0442319906,-0.0000717144,0.1656290685,0.998901
355,0.8671226185,0.0227339572,0.0448510303,-0.0000505650,0.1645136866,0.998901
356,0.8695652174,0.0225846703,0.0447450997,-0.0000275373,0.1642551346,0.999634
357,0.8720078163,0.0222983661,0.0446596500,-0.0000744361,0.1647001037,0.998535
358,0.8744504152,0.0240386940,0.0459149840,-0.0000436618,0.1673589814,0.999268
359,0.8768930142,0.0241623871,0.0459947475,-0.0000581497,0.1646389784,0.999146
360,0.8793356131,0.0236304454,0.0453989164,-0.0000238820,0.1664092148,0.998779
361,0.8817782120,0.0260780249,0.0470995495,-0.0000484576,0.1628147611,0.998779
362,0.8842208109,0.0252899621,0.0466284002,-0.0000856925,0.1632835085,0.998901
363,0.8866634099,0.0245485266,0.0463045492,-0.0000328799,0.1654890245,0.998657
364,0.8891060088,0.0257858855,0.0466466557,-0.0000472927,0.1671495049,0.999512
365,0.8915486077,0.0262825355,0.0473577223,-0.0000313535,0.1680577359,0.999634
366,0.8939912066,0.0271640565,0.0479206183,-0.0000512366,0.1665042532,0.998657
367,0.8964338056,0.0272321787,0.0478193277,-0.0000567190,0.1694590142,0.998901
368,0.8988764045,0.0280380744,0.0484991562,-0.0000328398,0.1722428810,0.998901
369,0.9013190034,0.0290596776,0.0488589575,-0.0000472518,0.1693777973,0.998901
370,0.9037616023,0.0270051846,0.0478081007,-0.0000245138,0.1691863628,0.999390
371,0.9062042013,0.0293832573,0.0489086353,-0.0000622042,0.1704656111,0.998779
372,0.9086468002,0.0292593559,0.0487311351,-0.0000706369,0.1690414697,0.999268
373,0.9110893991,0.0302557879,0.0495054758,-0.0000373396,0.1703365082,0.999023
374,0.9135319980,0.0313616767,0.0496167561,-0.0000525153,0.1725791414,0.999390
375,0.9159745970,0.0310977925,0.0498384670,-0.0000743769,0.1759126568,0.999023
376,0.9184171959,0.0310967863,0.0496030036,-0.0000556558,0.1723419066,0.999023
377,0.9208597948,0.0325479397,0.0511310304,-0.0000415463,0.1806078413,0.999634
378,0.9233023937,0.0319385752,0.0502059958,-0.0000909052,0.1728550718,0.999390
379,0.9257449927,0.0328367340,0.0505803325,-0.0000634947,0.1746909527,0.999390
380,0.9281875916,0.0337778302,0.0511671563,-0.0000564138,0.1725278577,0.999268
381,0.9306301905,0.0349762782,0.0518107648,-0.0000337012,0.1699798637,0.999023
382,0.9330727894,0.0344085497,0.0515046522,-0.0000457005,0.1744542812,0.999268
383,0.9355153884,0.0357256617,0.0523883204,-0.0000575678,0.1717865469,0.998779
384,0.9379579873,0.0361897668,0.0526420449,-0.0000810335,0.1789800780,0.999023
385,0.9404005862,0.0355484049,0.0521908691,-0.0000580748,0.1705691797,0.999023
386,0.9428431851,0.0360790390,0.0528656623,-0.0000394272,0.1701464096,0.999146
387,0.9452857841,0.0375906511,0.0539145416,-0.0000605662,0.1770871694,0.999390
388,0.9477283830,0.0381733910,0.0537990162,-0.0000623229,0.1724335003,0.999023
389,0.9501709819,0.0391035244,0.0543712059,-0.0000316715,0.1767122728,0.999146
390,0.9526135809,0.0392572131,0.0543732619,-0.0000274142,0.1766485912,0.998779
391,0.9550561798,0.0396698207,0.0548249338,-0.0000352879,0.1802021530,0.999023
392,0.9574987787,0.0398203653,0.0553620652,-0.0000858372,0.1742932585,0.999268
393,0.9599413776,0.0413134521,0.0560550032,-0.0000660252,0.1797157614,0.999390
394,0.9623839766,0.0424391562,0.0562423295,-0.0000171578,0.1800627451,0.999268
395,0.9648265755,0.0405062622,0.0558376466,-0.0000578988,0.1761407675,0.999023
396,0.9672691744,0.0412607186,0.0556177066,-0.0000247443,0.1808002915,0.999268
397,0.9697117733,0.0426163143,0.0567243606,-0.0000165063,0.1773143644,0.999512
398,0.9721543723,0.0445638827,0.0572433685,-0.0000408971,0.1811058279,0.999146
399,0.9745969712,0.0441057687,0.0570585947,-0.0000567819,0.1838112790,0.999146
400,0.9770395701,0.0449393163,0.0578171707,-0.0000143672,0.1845094284,0.999634
401,0.9794821690,0.0456856131,0.0578318400,-0.0000157478,0.1821069273,0.999634
402,0.9819247680,0.0454268782,0.0574957212,-0.0000523892,0.1775782977,0.999512
403,0.9843673669,0.0465208033,0.0583572965,-0.0000393412,0.1779063031,0.998901
404,0.9868099658,0.0469051739,0.0582518468,-0.0000483819,0.1818090558,0.999268
405,0.9892525647,0.0487112434,0.0595240211,-0.0000653277,0.1821093428,0.999023
406,0.9916951637,0.0481544808,0.0593295347,-0.0000433183,0.1872014708,0.998657
407,0.9941377626,0.0513949298,0.0604236888,-0.0000872848,0.1863827519,0.998657
408,0.9965803615,0.0502610608,0.0604137679,-0.0000353466,0.1856962667,0.999146
409,0.9990229604,0.0509638030,0.0602467519,-0.0000336041,0.1831901552,0.999390
410,1.0014655594,0.0514730899,0.0604219654,-0.0000436904,0.1839107328,0.998901
411,1.0039081583,0.0518896931,0.0605492886,-0.0000460896,0.1908733605,0.999268
412,1.0063507572,0.0527698188,0.0608472268,-0.0000455999,0.1843161970,0.999390
413,1.0087933561,0.0527406672,0.0612426054,-0.0000279927,0.1879571509,0.999512
414,1.0112359551,0.0551741544,0.0618145347,-0.0000687761,0.1944272360,0.999634
415,1.0136785540,0.0542291423,0.0619207810,-0.0000440068,0.1884014855,0.999268
416,1.0161211529,0.0556826132,0.0623626834,-0.0000308389,0.1927421236,0.999390
417,1.0185637518,0.0573902201,0.0631243307,-0.0000737982,0.1863750119,0.998657
418,1.0210063508,0.0552674412,0.0621776906,-0.0000443633,0.1976565719,0.999268
419,1.0234489497,0.0572651654,0.0631629358,-0.0000169105,0.1914388205,0.999023
420,1.0258915486,0.0571749046,0.0631238654,-0.0000208202,0.1957092623,0.999146
421,1.0283341475,0.0582881967,0.0637272814,-0.0000268781,0.1927320615,0.999390
422,1.0307767465,0.0589389252,0.0642123511,-0.0000024477,0.1920200033,0.999512
423,1.0332193454,0.0608648581,0.0649083205,-0.0000457963,0.1920131628,0.999390
424,1.0356619443,0.0598324313,0.0647922727,-0.0000579146,0.1897669231,0.999756
425,1.0381045432,0.0616562882,0.0650419867,-0.0000615666,0.1927796607,0.999390
426,1.0405471422,0.0612527658,0.0653977924,-0.0000560310,0.1959074411,0.999390
427,1.0429897411,0.0631867682,0.0660074500,-0.0000452218,0.1963817006,0.999390
428,1.0454323400,0.0654290396,0.0655772818,-0.0000793732,0.2026706444,0.999390
429,1.0478749389,0.0636865864,0.0654716528,-0.0000622542,0.1932362877,0.999268
430,1.0503175379,0.0651254464,0.0660475732,-0.0000739696,0.1926363641,0.998535
431,1.0527601368,0.0649960614,0.0662879764,-0.0000347346,0.1904004905,0.999512
432,1.0552027357,0.0649718733,0.0664532984,-0.0000340526,0.1913214121,0.999390
433,1.0576453346,0.0657549759,0.0669066619,-0.0000489268,0.1959822223,0.999268
434,1.0600879336,0.0671666620,0.0673616682,-0.0000268054,0.2013507983,0.999512
435,1.0625305325,0.0677990284,0.0675299884,-0.0000405714,0.1950357423,0.999146
436,1.0649731314,0.0686793805,0.0676339328,-0.0000560237,0.1910089581,0.998901
437,1.0674157303,0.0690216363,0.0675621005,-0.0000344882,0.1933671690,0.999634
438,1.0698583293,0.0710362034,0.0681022969,-0.0000402011,0.1983118362,0.999390
439,1.0723009282,0.0718610008,0.0682656046,-0.0000645566,0.1982251442,0.999390
440,1.0747435271,0.0723586637,0.0684413959,-0.0000134880,0.2058656320,0.999634
441,1.0771861260,0.0728951164,0.0687961008,-0.0000330232,0.1964692444,0.999512
442,1.0796287250,0.0739022988,0.0693721883,-0.0000385937,0.1987829647,0.999756
443,1.0820713239,0.0747334957,0.0698346121,-0.0000617676,0.2025592951,0.999512
444,1.0845139228,0.0749315588,0.0698845997,-0.0000078877,0.1969444142,0.999878
445,1.0869565217,0.0770281027,0.0703516305,-0.0000285767,0.2012050383,0.999634
446,1.0893991207,0.0774296506,0.0706875402,-0.0000369093,0.2017797848,0.999512
447,1.0918417196,0.0770947572,0.0713437228,-0.0000343637,0.2050545863,0.999634
448,1.0942843185,0.0777315779,0.0717082255,-0.0000652290,0.2019885453,0.999146
449,1.0967269174,0.0782297628,0.0723283478,-0.0000082514,0.2029325138,0.999878
450,1.0991695164,0.0791063142,0.0729569340,-0.0000407741,0.2012928194,0.999390
451,1.1016121153,0.0791574500,0.0734814773,-0.0000390645,0.1977841647,0.999878
452,1.1040547142,0.0814189273,0.0733477396,-0.0000339445,0.2011903728,0.999634
453,1.1064973131,0.0809595008,0.0738815384,-0.0000260584,0.2118480840,0.999268
454,1.1089399121,0.0817003276,0.0743439719,-0.0000246545,0.2081310301,0.999634
455,1.1113825110,0.0813333756,0.0752076757,-0.0000433026,0.2083227132,0.999390
456,1.1138251099,0.0843065493,0.0754244227,-0.0000546665,0.2085918959,0.999390
457,1.1162677088,0.0855251909,0.0757467377,-0.0000229139,0.2049143682,0.999634
458,1.1187103078,0.0868110496,0.0763694821,-0.0000352835,0.2049617354,0.999390
459,1.1211529067,0.0869278645,0.0762027384,-0.0000742874,0.2018713965,0.999634
460,1.1235955056,0.0867241448,0.0768592186,-0.0000307065,0.2014721440,0.999390
461,1.1260381045,0.0878756241,0.0773251127,-0.0000217286,0.2019418191,0.999146
462,1.1284807035,0.0880969557,0.0776087427,-0.0000134626,0.2041423250,0.999878
463,1.1309233024,0.0875379542,0.0782837055,-0.0000212713,0.2057439036,0.999390
464,1.1333659013,0.0883370499,0.0786042180,-0.0000042340,0.2047514904,0.999878
465,1.1358085002,0.0911729260,0.0790564179,-0.0000262267,0.2100662375,0.999512
466,1.1382510992,0.0915181447,0.0794110375,-0.0000251624,0.2025080659,0.999390
467,1.1406936981,0.0916556653,0.0800394600,-0.0000190252,0.2047337941,0.999634
468,1.1431362970,0.0922172615,0.0806094202,-0.0000310995,0.2087422184,0.999756
469,1.1455788959,0.0947857062,0.0807932832,-0.0000139073,0.2115250824,0.999512
470,1.1480214949,0.0935123334,0.0819331917,-0.0000103027,0.2102026126,0.999634
471,1.1504640938,0.0936418960,0.0820265220,-0.0000347616,0.2071265320,0.999390
472,1.1529066927,0.0957495645,0.0823640884,-0.0000447136,0.2093828679,0.999634
473,1.1553492916,0.0973547206,0.0822633480,-0.0000021082,0.2097305247,0.999878
474,1.1577918906,0.0964386520,0.0826721081,-0.0000391856,0.2083539502,0.999268
475,1.1602344895,0.0987237546,0.0827436781,-0.0000431166,0.2130840217,0.999512
476,1.1626770884,0.0982142364,0.0833400432,-0.0000442759,0.2169692070,0.999634
477,1.1651196873,0.1011541781,0.0831674387,-0.0000748481,0.2094453289,0.999512
478,1.1675622863,0.1006411377,0.0840502516,-0.0000200733,0.2116087501,0.999634
479,1.1700048852,0.0994130030,0.0848551681,-0.0000095106,0.2131961341,0.999512
480,1.1724474841,0.1021803307,0.0848674605,-0.0000403212,0.2191030070,0.999390
481,1.1748900830,0.1026730147,0.0853145330,-0.0000519739,0.2084813014,0.999634
482,1.1773326820,0.1025792049,0.0859509717,-0.0000127023,0.2132636204,0.999756
483,1.1797752809,0.1037920984,0.0862711264,-0.0000076010,0.2168064392,0.999878
484,1.1822178798,0.1038559408,0.0872708174,-0.0000861903,0.2148467947,0.999756
485,1.1846604787,0.1056685597,0.0873742332,-0.0000166296,0.2203788189,0.999756
486,1.1871030777,0.1057167165,0.0881498110,-0.0000079827,0.2134703417,0.999878
487,1.1895456766,0.1073016132,0.0887707079,0.0000177227,0.2122723512,1.000000
488,1.1919882755,0.1072913312,0.0893275250,-0.0000414855,0.2188254348,0.999268
489,1.1944308745,0.1085904196,0.0896932328,-0.0000155057,0.2154211169,0.999756
490,1.1968734734,0.1091302264,0.0904508517,-0.0000162973,0.2169325936,0.999756
491,1.1993160723,0.1098566977,0.0910161930,-0.0000264310,0.2225057099,0.999878
492,1.2017586712,0.1097070428,0.0920312206,-0.0000105814,0.2186032892,0.999634
493,1.2042012702,0.1095902515,0.0922871970,-0.0000479198,0.2196882189,0.999756
494,1.2066438691,0.1113855926,0.0927464876,-0.0001047475,0.2209035056,0.999756
495,1.2090864680,0.1134007593,0.0931588667,-0.0000107379,0.2253365813,0.999634
496,1.2115290669,0.1127800458,0.0934734561,-0.0000123307,0.2223758339,0.999756
497,1.2139716659,0.1132828867,0.0938903334,-0.0000002992,0.2248536032,0.999878
498,1.2164142648,0.1137506003,0.0941037593,-0.0000106130,0.2239941063,0.999756
499,1.2188568637,0.1145306323,0.0945124500,-0.0000547084,0.2237969416,0.999634
500,1.2212994626,0.1149454077,0.0949739044,-0.0000335584,0.2258814236,0.999634
501,1.2237420616,0.1158971939,0.0953927647,-0.0000765226,0.2322832921,0.999390
502,1.2261846605,0.1171405444,0.0957994387,-0.0000323988,0.2263842954,0.999512
503,1.2286272594,0.1178260203,0.0963531355,-0.0000640714,0.2290635759,0.999512
504,1.2310698583,0.1191900870,0.0962120730,-0.0000020095,0.2338411382,0.999878
505,1.2335124573,0.1180615773,0.0971825358,-0.0000366605,0.2308105002,0.999878
506,1.2359550562,0.1203128088,0.0972958595,0.0000048473,0.2329520238,1.000000
507,1.2383976551,0.1214091429,0.0976206423,-0.0000758137,0.2356273352,0.999390
508,1.2408402540,0.1230280217,0.0982027795,-0.0000133889,0.2354644574,0.999634
509,1.2432828530,0.1211437172,0.0987270983,-0.0000131418,0.2367552660,0.999512
510,1.2457254519,0.1229169212,0.0989309211,-0.0000164765,0.2350142013,0.999634
511,1.2481680508,0.1239186595,0.0989999257,-0.0000239795,0.2372594906,0.999390
512,1.2506106497,0.1235752124,0.0992616627,-0.0000131483,0.2384383313,0.999512
513,1.2530532487,0.1247419955,0.0989277860,-0.0001059697,0.2400074264,0.999512
514,1.2554958476,0.1252302759,0.0995085943,-0.0000630709,0.2421209060,0.999023
515,1.2579384465,0.1247442947,0.1000593140,-0.0000237652,0.2462013176,0.999512
516,1.2603810454,0.1286366608,0.0991330839,-0.0000202578,0.2400831952,0.999634
517,1.2628236444,0.1287007900,0.1003161312,-0.0000761016,0.2474084152,0.999146
518,1.2652662433,0.1302072608,0.1003637623,-0.0000367245,0.2443351929,0.999268
519,1.2677088422,0.1302700530,0.1012848991,-0.0000567258,0.2471280144,0.999634
520,1.2701514411,0.1281017519,0.1024435190,-0.0000285517,0.2415023708,0.999878
521,1.2725940401,0.1296489420,0.1028881720,-0.0000562049,0.2475821928,0.999756
522,1.2750366390,0.1311224138,0.1032996262,-0.0000120855,0.2464050949,0.999756
523,1.2774792379,0.1307995564,0.1038700251,-0.0000434283,0.2482255839,0.999756
524,1.2799218368,0.1342620052,0.1040261900,-0.0000300016,0.2474735876,0.999390
525,1.2823644358,0.1342219540,0.1047682780,-0.0000484890,0.2517697411,0.999023
526,1.2848070347,0.1340605971,0.1057339384,0.0000023523,0.2482973726,1.000000
527,1.2872496336,0.1338282439,0.1067236604,-0.0000364513,0.2535379327,0.999634
528,1.2896922325,0.1363861313,0.1070148667,-0.0000182955,0.2493778515,0.999756
529,1.2921348315,0.1367572215,0.1074161880,-0.0000031188,0.2505747863,0.999756
530,1.2945774304,0.1380026856,0.1077087835,0.0000049658,0.2523360951,1.000000
531,1.2970200293,0.1400163466,0.1081108446,-0.0000050361,0.2584566480,0.999878
532,1.2994626282,0.1391989864,0.1088023270,0.0000128589,0.2535424836,1.000000
533,1.3019052272,0.1397799743,0.1088753352,-0.0000245961,0.2572556309,0.999878
534,1.3043478261,0.1403359174,0.1093975700,-0.0000359627,0.2549800629,0.999634
535,1.3067904250,0.1443043320,0.1090062739,-0.0000078023,0.2571409142,0.999878
536,1.3092330239,0.1430205295,0.1098944720,-0.0000230545,0.2607398175,0.999634
537,1.3116756229,0.1388611832,0.1113745653,-0.0000126243,0.2563152344,0.999634
538,1.3141182218,0.1450145645,0.1104521923,-0.0000557029,0.2585340774,0.999634
539,1.3165608207,0.1434006720,0.1114775399,-0.0000248304,0.2597095288,0.999390
540,1.3190034196,0.1457924825,0.1114236490,-0.0000237384,0.2593150835,0.999756
541,1.3214460186,0.1475442147,0.1117743506,-0.0000103371,0.2588540640,0.999878
542,1.3238886175,0.1454726383,0.1129731681,-0.0000320726,0.2601799116,0.999390
543,1.3263312164,0.1464307556,0.1132968071,-0.0000150091,0.2644640766,0.999756
544,1.3287738153,0.1481149225,0.1138435217,-0.0000045335,0.2608819577,0.999878
545,1.3312164143,0.1494818648,0.1141911130,0.0000039604,0.2652973314,1.000000
546,1.3336590132,0.1496115589,0.1147133638,-0.0000126247,0.2645856112,0.999756
547,1.3361016121,0.1498568193,0.1157259734,-0.0000149380,0.2629356576,0.999756
548,1.3385442110,0.1494626999,0.1165502635,-0.0000210595,0.2658918896,0.999756
549,1.3409868100,0.1503099038,0.1169912163,-0.0000033115,0.2696792579,0.999878
550,1.3434294089,0.1517808349,0.1173620430,-0.0000212487,0.2707581243,0.999756
551,1.3458720078,0.1525159059,0.1176300215,-0.0000529219,0.2694419144,0.999756
552,1.3483146067,0.1547679395,0.1177323833,-0.0000241626,0.2703497359,0.999878
553,1.3507572057,0.1556355702,0.1180686713,-0.0000150211,0.2689347910,0.999756
554,1.3531998046,0.1534239161,0.1192427992,-0.0000417192,0.2735051484,0.999634
555,1.3556424035,0.1544144379,0.1192364418,0.0000030608,0.2735554189,1.000000
556,1.3580850024,0.1562447828,0.1194824963,-0.0000042214,0.2747969058,0.999878
557,1.3605276014,0.1563484214,0.1197595275,-0.0000196854,0.2749256295,0.999878
558,1.3629702003,0.1581729690,0.1198724540,-0.0000318595,0.2770549580,0.999634
559,1.3654127992,0.1565994889,0.1209327916,-0.0000346652,0.2786855703,0.999390
560,1.3678553981,0.1583417852,0.1208988007,-0.0000146710,0.2766770028,0.999634
561,1.3702979971,0.1602550449,0.1212074986,-0.0000500481,0.2796060347,0.999512
562,1.3727405960,0.1610313632,0.1213025801,-0.0000132579,0.2771637671,0.999756
563,1.3751831949,0.1615423184,0.1221305583,-0.0000275244,0.2785787205,0.999878
564,1.3776257938,0.1624626301,0.1226942585,-0.0000152762,0.2805423512,0.999512
565,1.3800683928,0.1606755268,0.1236241644,0.0000010652,0.2807280268,1.000000
566,1.3825109917,0.1619830613,0.1240115426,-0.0000226601,0.2830501460,0.999390
567,1.3849535906,0.1642599987,0.1241867410,-0.0000030412,0.2860795609,0.999756
568,1.3873961895,0.1648211634,0.1242038618,-0.0000264309,0.2831801853,0.999634
569,1.3898387885,0.1666666848,0.1238818827,-0.0000061944,0.2884975678,0.999878
570,1.3922813874,0.1649683803,0.1247903213,-0.0000123655,0.2894504899,0.999634
571,1.3947239863,0.1682001499,0.1243690046,-0.0000128406,0.2866239392,0.999634
572,1.3971665852,0.1675537383,0.1250383249,0.0000008435,0.2876803629,1.000000
573,1.3996091842,0.1669911715,0.1256204545,-0.0000173127,0.2887915528,0.999268
574,1.4020517831,0.1667459113,0.1262544553,-0.0000447662,0.2873002997,0.999634
575,1.4044943820,0.1684734998,0.1263447206,-0.0000204567,0.2912382601,0.999756
576,1.4069369809,0.1714202482,0.1260575098,-0.0000104126,0.2916716531,0.999756
577,1.4093795799,0.1711894904,0.1267086429,-0.0000175311,0.2922959972,0.999756
578,1.4118221788,0.1676595386,0.1282980308,-0.0000290895,0.2962401071,0.999878
579,1.4142647777,0.1717660515,0.1275859781,-0.0000337258,0.2946441537,0.999878
580,1.4167073766,0.1713980560,0.1283507816,-0.0000140365,0.2982529923,0.999512
581,1.4191499756,0.1731345098,0.1282361903,-0.0000232962,0.2929002428,0.999756
582,1.4215925745,0.1748998586,0.1283864812,0.0000018347,0.2952520016,1.000000
583,1.4240351734,0.1739122613,0.1290511584,-0.0000007581,0.2974427437,0.999878
584,1.4264777723,0.1767694728,0.1285569252,-0.0000269394,0.2979030847,0.999634
585,1.4289203713,0.1750971386,0.1295993951,-0.0000436936,0.3002991475,0.999512
586,1.4313629702,0.1749835840,0.1302166458,-0.0000447501,0.3016416006,0.999756
587,1.4338055691,0.1768572997,0.1300443400,-0.0000540435,0.3027474297,0.999878
588,1.4362481681,0.1799709641,0.1294300697,0.0000027521,0.3054668777,1.000000
589,1.4386907670,0.1812614004,0.1294870935,0.0000082977,0.3037186242,1.000000
590,1.4411333659,0.1807256476,0.1301569204,-0.0000023825,0.3050114985,0.999878
591,1.4435759648,0.1798636978,0.1307538421,-0.0000421457,0.3042549230,0.999756
592,1.4460185638,0.1808438436,0.1310345831,-0.0000381036,0.3053699437,0.999634
593,1.4484611627,0.1798575010,0.1314624807,-0.0000079508,0.3058957383,0.999634
594,1.4509037616,0.1828873539,0.1309561122,-0.0000376597,0.3068289815,0.999756
595,1.4533463605,0.1813817693,0.1319675186,0.0000057590,0.3087238961,1.000000
596,1.4557889595,0.1861135069,0.1310299366,-0.0000146247,0.3123921808,0.999634
597,1.4582315584,0.1819583792,0.1328108607,-0.0000055594,0.3096463105,0.999878
598,1.4606741573,0.1853339751,0.1322824251,-0.0000272587,0.3097162240,0.999756
599,1.4631167562,0.1845058787,0.1329482152,-0.0000066977,0.3131870453,0.999756
600,1.4655593552,0.1855744368,0.1330157503,-0.0000376246,0.3118371548,0.999756
601,1.4680019541,0.1870849432,0.1329037117,-0.0000246516,0.3128542560,0.999634
602,1.4704445530,0.1864610602,0.1333548353,-0.0000345663,0.3124526943,0.999756
603,1.4728871519,0.1879791227,0.1324544168,0.0000040481,0.3175588109,1.000000
604,1.4753297509,0.1894479623,0.1327395445,-0.0000097894,0.3159623193,0.999756
605,1.4777723498,0.1904278273,0.1329079080,-0.0000081742,0.3167982800,0.999878
606,1.4802149487,0.1910101452,0.1331561418,-0.0000227536,0.3190047453,0.999756
607,1.4826575476,0.1909177010,0.1333988159,-0.0000063625,0.3187938738,0.999878
608,1.4851001466,0.1920171103,0.1324346719,-0.0000031793,0.3162018413,0.999634
609,1.4875427455,0.1945880543,0.1312540632,-0.0000138825,0.3189794546,0.999756
610,1.4899853444,0.1934637803,0.1318381727,-0.0001216891,0.3197437038,0.999756
611,1.4924279433,0.1970001373,0.1310239384,-0.0000862764,0.3207340358,0.999756
612,1.4948705423,0.1959891082,0.1306779330,-0.0000145408,0.3267921181,0.999634
613,1.4973131412,0.1963755302,0.1307919941,-0.0000072010,0.3254807593,0.999878
614,1.4997557401,0.1940802862,0.1321227271,-0.0000205586,0.3259285809,0.999268
615,1.5021983390,0.1992563613,0.1301475528,-0.0000101878,0.3239508688,0.999878
616,1.5046409380,0.1959669580,0.1317733829,-0.0000525490,0.3272422138,0.999756
617,1.5070835369,0.1999748723,0.1300857821,-0.0000001633,0.3245306993,0.999878
618,1.5095261358,0.2018576766,0.1301313290,-0.0000250632,0.3287664158,0.999756
619,1.5119687347,0.2002220759,0.1307174256,-0.0000171246,0.3275084598,0.999634
620,1.5144113337,0.2009267803,0.1305101708,-0.0000487495,0.3307704888,0.999634
621,1.5168539326,0.2039194606,0.1291964457,0.0000093865,0.3294958046,1.000000
622,1.5192965315,0.2079220437,0.1273621445,-0.0000494668,0.3319468001,0.999878
623,1.5217391304,0.2047420611,0.1292076283,-0.0000368765,0.3326035245,0.999878
624,1.5241817294,0.2053285836,0.1288354120,-0.0000165001,0.3344714375,0.999756
625,1.5266243283,0.2044864127,0.1291770884,0.0000066512,0.3319637602,1.000000
626,1.5290669272,0.2044315603,0.1292715743,-0.0000179996,0.3329228112,0.999878
627,1.5315095261,0.2069177819,0.1289905038,-0.0000447938,0.3340901565,0.999756
628,1.5339521251,0.2086654314,0.1286474718,0.0000083937,0.3361326570,1.000000
629,1.5363947240,0.2082880888,0.1296200995,0.0000193654,0.3390471085,1.000000
630,1.5388373229,0.2085540750,0.1294733032,-0.0000312446,0.3376875224,0.999878
631,1.5412799218,0.2113919219,0.1292302419,0.0000027420,0.3386547213,1.000000
632,1.5437225208,0.2122032568,0.1292036140,0.0000019115,0.3401376493,1.000000
633,1.5461651197,0.2118931552,0.1298996358,-0.0000165661,0.3390356815,0.999878
634,1.5486077186,0.2114877151,0.1303647413,0.0000113523,0.3391718379,1.000000
635,1.5510503175,0.2121909501,0.1302644136,-0.0000251997,0.3411289397,0.999756
636,1.5534929165,0.2177105939,0.1289547345,-0.0000180531,0.3380028816,0.999512
637,1.5559355154,0.2171932696,0.1301683129,-0.0000478837,0.3424423743,0.999756
638,1.5583781143,0.2165797369,0.1312557366,-0.0000651163,0.3416911512,0.999634
639,1.5608207132,0.2191448082,0.1305819346,-0.0000213913,0.3447425327,0.999756
640,1.5632633122,0.2180362866,0.1321193536,-0.0000064110,0.3422851707,0.999878
641,1.5657059111,0.2191027585,0.1326669147,-0.0000348965,0.3442298020,0.999756
642,1.5681485100,0.2171268146,0.1343500956,-0.0000139328,0.3451825605,0.999878
643,1.5705911089,0.2216269043,0.1334967200,0.0000003200,0.3454275189,1.000000
644,1.5730337079,0.2193078168,0.1352800241,0.0000013510,0.3502786572,1.000000
645,1.5754763068,0.2220790891,0.1345608764,-0.0000245774,0.3440181524,0.999390
646,1.5779189057,0.2252544257,0.1337344014,-0.0000115277,0.3470428336,0.999512
647,1.5803615046,0.2253055140,0.1346948058,-0.0000167854,0.3488132246,0.999878
